Datum / Uhrzeit;Abfiltrierbare Stoffe;DOC (Geloester organischer Kohlenstoff);Hydrogencarbonat;Soaurekapazitat pH 4.3;TOC (Organischer Kohlenstoff);Calcium;Chlorid;Kalium;Magnesium;Natrium;Sulfat;Chlorophyll-a;Phaeophytin;Blei gesamt;Bor gesamt;Eisen gesamt;Kupfer gesamt;Silicium geloest;Zink gesamt;Coliforme B.;E.Coli;Intestinale Enterokokken;Ammonium-Stickstoff;Gesamt-Phosphor (P) gesamt;Gesamt-Stickstoff (N) geloest;Gesamt-Stickstoff (N) gesamt;Nitrat-Stickstoff;Nitrit-Stickstoff;ortho-Phosphat-Phosphor ;AOX (Adsorbierbare organ. Halogenverbindungen);BSB1 (Biochem. Sauerstoffbedarf. 24h);BSB5 (Biochem. Sauerstoffbedarf. 5d);Gluehverlust der abfiltrierbaren Stoffe;Kaliumpermanganatverbrauch als O2;Spektraler Absorptionskoeffizient (SAK) 254nm;Leitfaehigkeit;Lufttemperatur;pH-Wert;Sauerstoff-Gehalt;Sichttiefe;Wassertemperatur
04.02.1975 00:00;2.6;7;134;1.9;9.34;89;44;;10;30.56;151;;;;;;;3.032;;;;;0.21;0.1;1.68;1.232;2.69;0.02;0.07;;;3.76;55.2;7.8;12.96;684;;7.7;11.6;;3.2
04.03.1975 00:00;1.8;7.18;140;2.1;10.5;89;47;;8.2;30.8;242;;;;;;;6.1;;;;;0.13;0.09;1.056;1.862;2.6;0.02;0.01;;;2.82;46.6;9.3;13.66;778.8;;7.3;12.2;;3.4
01.04.1975 00:00;6.8;7.7;137.6;2.2;9.84;74;48;;16.9;29.44;133;;;;;0.01;;4.27;;;;;0.15;0.156;1.146;1.29;1.36;0.02;0.01;;;4;52.2;6.4;11.58;673.4;;7;13.5;;4.5
06.05.1975 00:00;11.3;6.7;136.4;2.2;8.9;88;44;;7.8;29.92;142;;;;;0.24;;2.142;;;;;0.06;0.11;1.026;1.364;1.04;0.02;0.01;;;5.04;60;6.9;12.54;551.6;;8.22;13;;11.5
03.06.1975 00:00;22.6;6.98;137.8;2;9.42;77;48;;11.3;39.26;105;;;;;0.19;;3.52;;;;;0.23;0.176;1.3;1.54;0.01;0.01;0.07;;;2.54;60.98;8.3;14.92;670;;8;10.1;;14.8
01.07.1975 00:00;11;7.2;134;2.3;9.94;79;44;;7.4;30.84;127;;;;;0.19;;2.834;;;;;0.09;0.222;1.168;1.444;0.35;0.01;0.01;;;3.76;58.6;7.6;15.18;642.6;;7.8;8.8;;19.1
05.08.1975 00:00;6.8;8.1;134;2.5;9.82;105;55;;10.8;38.4;121;;;;;0.08;;2.7;;;;;0.03;0.39;0.966;1.22;0.01;0.01;0.13;;;4.04;79.6;7;15.32;620.6;;8.6;12.7;;23.6
02.09.1975 00:00;12.22;7.98;139;2.5;10.42;82;66;;8.7;32.42;122;;;;;0.09;;2.2;;;;;0.16;0.29;0.874;1.148;0.44;0.01;0.11;;;4.04;80.8;7.8;15.02;591.8;;7.9;13.6;;21.8
30.09.1975 00:00;10.2;7.82;143.8;2.4;9.94;79;58;;9.1;33.38;124;;;;;0.2;;2.2;;;;;0.26;0.3;0.946;1.026;0.52;0.01;0.15;;;3.04;52.2;7.6;12.8;641.2;;7.5;10;;10.2
09.12.1975 00:00;1;6.92;145;2.24;8.82;93.8;45.4;;12;30.14;220.2;;;;;;;3.852;;;;;0.23;0.13;1.004;0.89;1.55;0.03;0.09;;;2.92;60.4;6.4;12.74;821.4;;8.7;12.3;;2.9
13.01.1976 00:00;7.2;7.98;141.4;2.32;9.22;89;48.8;;11.84;30.5;163.2;;;;;;;4.22;;;;;0.66;0.12;1.36;1.01;0.87;0.03;0.06;;;2.58;67.2;5.1;13.26;723.4;;8.7;11.6;;3
01.04.1976 00:00;22.8;6.68;142.6;2.46;9.86;94;48.4;;12.38;29.96;241.6;;;;;;;6.5;;;;;0.7;0.08;1.372;2.3;1.78;0.02;0.01;;;4;51.4;7.2;10.32;843.6;;7.7;13.9;;4.9
13.04.1976 00:00;6.46;7.02;136.4;2.14;8.94;90.8;47.4;;10.74;28.74;167.6;;;;;;;1.712;;;;;0.1;0.03;0.96;1.14;1.84;0.01;0.01;;;4.5;69;6.4;12.42;645.2;;7.9;15.1;;8.3
27.04.1976 00:00;11.2;7;136.4;2.58;9.3;83.2;48.4;;15.54;29.98;186.2;;;;;;;3.032;;;;;0.25;0.1;1.138;1.232;0.09;0.01;0.01;;;3.96;56.8;6;12.16;704.4;;8.4;11.5;;9.3
11.05.1976 00:00;5.64;7.12;123.2;1.96;9.28;77.4;46.4;;11.4;29.58;166.6;;;;;;;3.212;;;;;0.15;0.11;1.76;1.052;0.01;0.01;0.01;;;3.66;69.6;6.4;13.52;633.4;;7.9;14.2;;15
25.05.1976 00:00;13.6;7.48;146.4;2.1;9.74;88;47.2;;12.2;32.28;214.8;;;;;;;3.632;;;;;0.1;0.11;1.2;0.918;0.01;0.01;0.01;;;4.06;68.4;7;13.52;792.8;;7.9;10.1;;14.8
15.06.1976 00:00;10.78;7.52;147.8;2.28;8.94;87;50;;12.86;30.76;180.4;;;;;;;2.56;;;;;0.1;0.19;0.886;1.088;0.19;0.01;0.05;;;2.84;63.8;5.6;14.52;673.8;;7.7;8.8;;18.2
29.06.1976 00:00;8.46;7.92;124.4;2.08;9.26;93.6;50;;12.74;29.1;156;;;;;;;3.16;;;;;0.1;0.15;0.892;1.104;0.18;0.01;0.05;;;6.28;74.6;6.9;14.64;625.4;;7.9;19.1;;24.3
13.07.1976 00:00;11.24;7.96;142.6;2.2;10.5;81.8;50.6;;12.4;27.92;212.4;;;;;;;2.88;;;;;0.1;0.24;0.726;1.048;0.29;0.01;0.12;;;2.92;82.6;9;15.74;757;;7.9;8.7;;22.1
27.07.1976 00:00;5.9;7.2;137.6;2.26;9.02;91.2;49.4;;12.06;32.18;214.2;;;;;;;3.13;;;;;0.1;0.136;1.378;1.112;0.18;0.01;0.2;;;3.68;86.4;7.4;15.68;741.2;;7.9;9.5;;21.6
10.08.1976 00:00;7;7.9;138.8;2.1;9.84;86;51.6;;12.62;31.28;152;;;;;;;3.57;;;;;0.1;0.194;1.146;1.524;0.25;0.01;0.14;;;3.12;71.6;7;14.44;644;;7.9;13.2;;18.7
24.08.1976 00:00;13;7.02;135.2;2.2;9.04;89.8;51.2;;12.38;31.68;191.6;;;;;;;3.828;;;;;0.1;0.164;1.202;1.406;0.36;0.01;0.19;;;3.08;61;9.8;14.98;725;;7.7;12.3;;19.8
07.09.1976 00:00;4.82;7.64;135.2;2.22;8.54;90.8;48.8;;19.14;29.66;161;;;;;;;1.888;;;;;0.1;0.152;1.746;1.376;0.31;0.01;0.26;;;2.86;52.8;9.6;15.14;702;;8.3;7.8;;16.6
21.09.1976 00:00;5.94;6.9;141.4;2.38;7.66;87.8;54.2;;11.66;32.1;178.4;;;;;;;2.772;;;;;0.1;0.16;1.77;1.2;0.2;0.03;0.23;;;2.24;66.4;8.8;14.6;713.4;;8.1;7.8;;15
12.10.1976 00:00;6.2;8.1;141.4;2.28;9.82;84.4;55.4;;13.52;32.62;164.6;;;;;;;2.7;;;;;0.1;0.75;1.02;1.04;;0.01;0.27;;;2.68;58;6.1;14.14;692.2;;7.5;7.3;;14
26.10.1976 00:00;7.6;8.1;140.2;2.2;9.82;86;47.8;;11.84;33.18;227.8;;;;;;;2.7;;;;;0.1;0.45;0.866;1.06;0.01;0.01;0.44;;;2.9;51.8;8.2;13.92;756.6;;7.8;7.6;;9
09.11.1976 00:00;6.76;6.04;137.6;2.5;6.5;87;52;;14.52;35.8;169;;;;;;;6.028;;;;;0.1;0.136;1.676;1.486;0.27;0.01;0.06;;;2.38;54;6.3;13.26;617;;7.5;8.1;;7.1
23.11.1976 00:00;10.78;7.9;138.8;2.22;10.5;87;53.2;;12.8;35.1;157.8;;;;;;;2.72;;;;;0.1;0.23;0.826;1.048;0.71;0.01;0.03;;;2.94;72.6;6.6;12.96;639;;7.7;10.5;;4.9
07.12.1976 00:00;4.8;8.18;138.8;2.24;9.12;85;48;;11.38;30.44;166.8;;;;;;;4.16;;;;;0.1;0.9;1.26;1.38;0.96;0.01;0.23;;;2.94;63.4;5.9;13;652.6;;7.6;9.8;;3.2
21.12.1976 00:00;3.2;6.92;140.2;2.38;8.66;85.2;49.4;;10.82;29.5;144;;;;;;;4.36;;;;;0.1;0.17;1.72;1.054;0.98;0.01;0.01;;;3.18;75;6.4;13.06;684.8;;7.2;11.6;;1.2
29.03.1977 00:00;12;6.02;137.6;2.26;7.02;88;49.4;;12.28;29.92;222.6;;;;;;;5.08;;;;;0.1;0.11;1.286;0.916;1.71;0.01;0.02;;;3.92;57.4;4.3;12.46;736;;7.3;10.9;;6.3
12.04.1977 00:00;15.2;5.96;141.4;2.26;7.54;88;52.2;;12.02;29.72;229.4;;;;;;;6.1;;;;;0.25;0.136;1.188;0.784;1.05;0.01;0.01;;;3.92;57.6;5.5;12.52;782;;7.8;10.9;;5.5
26.04.1977 00:00;11.8;6.82;136.4;2.34;10.32;90.2;47.6;;12.02;32.14;209.6;;;;;;;5.96;;;;;0.15;0.08;1.122;1.908;1;0.01;0.06;;;3.96;53.2;4.6;13.36;744.4;;7.6;8.9;;8.8
10.05.1977 00:00;22;6.58;140.2;2.1;9.1;84.8;47.4;;10.74;31.68;166.8;;;;;;;2.182;;;;;0.3;0.294;1.146;1.24;0.25;0.01;0.35;;;5.06;57.38;6.2;14.4;652.8;;7.8;15.3;;14.8
24.05.1977 00:00;10.5;7.22;133;2.06;8.88;84;49.2;;10.76;30.24;179.2;;;;;;;3.248;;;;;0.8;0.244;1.052;1.33;0.2;0.01;0.1;;;3.76;60;6.2;13.8;708.4;;7.8;12.1;;15.1
07.06.1977 00:00;11.2;6.68;147.6;2.26;9.86;86.2;52.2;;10.94;31.92;211.6;;;;;;;6.08;;;;;;0.08;1.3;1.988;0.56;0.01;0.04;;;3.36;53.4;5.8;14.6;766.6;;7.6;8.6;;15.5
21.06.1977 00:00;5.6;6.68;147.6;2.28;10.5;83.4;49.8;;11.78;28.74;251;;;;;;;6.32;;;;;0.1;0.09;1.12;1.622;0.31;0.01;0.03;;;3.26;75.8;5.9;15.56;837;;7.8;8.3;;20.7
05.07.1977 00:00;9.2;6.78;145.2;2.44;8.54;83.8;50.2;;12.06;29.5;246;;;;;;;4.392;;;;;0.1;0.15;0.84;0.97;0.09;0.01;0.07;;;2.74;60.6;6.8;15.38;830.6;;8;7;;20.3
19.07.1977 00:00;9;7.34;146.4;2.42;9.32;84;54.6;;13.66;33.32;168.2;;;;;;;4.2;;;;;1.45;0.12;0.8;0.882;0.09;0.01;0.1;;;2.68;56.6;7.4;14.7;672.4;;7.6;6.5;;18.2
02.08.1977 00:00;9.2;7.34;141.6;2.18;9.32;83.8;50.2;;11.9;32.36;195.4;;;;;;;4.2;;;;;0.5;0.12;0.84;0.882;0.09;0.01;0.09;;;2.7;54.6;6.1;14.96;672.2;;7.7;8.6;;18.4
16.08.1977 00:00;15.5;7.34;136.6;2.54;8.94;81.8;49.6;;12.18;33.26;198.6;;;;;;;3.7;;;;;0.8;0.2;0.94;1.016;0.09;0.01;0.07;;;4.52;75;7.1;14.14;717.6;;7.6;7.2;;19.2
30.08.1977 00:00;2;7.2;132.8;2.16;8.64;86.8;50.2;;11.02;30.26;176.6;;;;;;;5.44;;;;;1;0.14;1.056;0.842;0.29;0.01;0.06;;;3.38;83.8;6.8;13.16;683.4;;8;12.8;;18.4
13.09.1977 00:00;9.6;7.52;139;2.02;9.12;82;50;;11;31.04;151.8;;;;;;;2.252;;;;;0.95;0.256;0.874;1.088;0.49;0.01;0.35;;;3.1;52.6;6.4;15.42;655.2;;7.8;8;;16.6
27.09.1977 00:00;12.8;7.38;134;2.62;8.96;99.6;52;;11.84;31.24;221.4;;;;;;;2.2;;;;;1.85;0.16;1.446;1.476;0.66;0.01;;;;4.12;67;7.3;13.42;807.4;;7.4;9.8;;11.5
11.10.1977 00:00;10;7.8;130.4;2.08;9.2;80.4;45.8;;11.38;30.68;224.2;;;;;;;2.58;;;;;0.45;0.276;0.866;1.084;0.96;0.02;0.01;;;4.3;64.6;7.6;13.46;799.2;;7.5;12.2;;11.6
25.10.1977 00:00;21.6;7.04;143.8;1.96;9.46;87.4;45.4;;10.72;30.44;169.2;;;;;;;4.86;;;;;0.1;0.03;0.996;1.84;0.27;0.02;0.01;;;3.86;48.38;7.4;12.54;621.4;;7.8;18.1;;10.7
08.11.1977 00:00;7;7.2;142.6;2.28;9.06;93.2;46.8;;13.52;31.64;209.6;;;;;;;4.82;;;;;0.2;0.02;1.166;1.456;0.8;0.01;0.01;;;3.68;61;6;13.98;756.6;;7.8;11.9;;9.2
22.11.1977 00:00;10;6.92;136.4;2.3;8.94;96.8;52.6;;12.32;30.28;251.4;;;;;;;4.36;;;;;0.25;0.18;0.806;1.008;0.78;0.01;0.03;;;3.94;62;6.8;12.12;860.6;;7.3;11.1;;5
06.12.1977 00:00;2;6.98;140.2;2.26;9.46;82.8;49;;14.12;29.5;143.6;;;;;;;4.86;;;;;0.1;0.02;1.056;1.72;1.59;0.02;;;;3.18;71;6.1;13.64;674.8;;7.3;11.1;;2.1
20.12.1977 00:00;4;7.02;141.4;2.2;8.5;85.2;48.6;;10.7;28.34;187.2;;;;;;;4.58;;;;;1.2;0.14;1.6;0.886;1.77;0.02;0.02;;;3.08;62.6;6.7;11.12;751.4;;7.4;12.7;;1.6
03.01.1978 00:00;1;6.98;142.6;2.34;9.08;93.6;48.2;;13.3;25.64;211;;;;;;;5.02;;;;;0.4;0.05;1.004;1.72;1.36;0.02;;;;2.52;63.8;7;12.1;846;;7.2;12.8;;2.9
17.01.1978 00:00;3;6.22;141.4;2.34;10.22;91.4;49.2;;11.54;25.28;171.6;;;;;;;5.68;;;;;0.8;0.07;1.68;1.948;1.76;0.01;0.03;;;3.54;65.6;6.1;11.04;684.8;;7.3;13.1;;0.6
31.01.1978 00:00;2;7;141.4;2.18;9.18;88;47.8;;12.04;25.64;168.6;;;;;;;3.032;;;;;1.1;0.11;1.056;0.918;1.89;0.01;0.03;;;3.54;67;8.1;13.14;710;;7.4;12.7;;1
14.03.1978 00:00;1.6;6.8;141.2;2.52;9.06;92.6;50.2;;12.46;31.84;246.4;;;;;;;5.02;;;;;0.7;0.03;1.056;1.58;1.88;0.02;0.02;;;2.86;77.6;6.5;12.54;858;;7.5;12.9;;4.3
28.03.1978 00:00;8.4;7.26;140;2.2;8.76;90.6;46.6;;12.86;26.82;214.6;;;;;;;1.272;;;;;0.6;0.088;0.78;1.06;1.58;0.02;0.06;;;4.4;58.4;7.4;11.5;788.6;;8.1;14.9;;4.9
11.04.1978 00:00;3.6;8.24;132.8;2.42;9.6;88.2;48;;9.58;29.32;172.2;;;;;;;4.728;;;;;0.55;0.068;1.96;2.052;1.73;0.02;0.01;;;3.98;77.2;7.2;12.32;638.6;;8.2;15.5;;9.6
25.04.1978 00:00;16;7.04;138.8;1.98;8.98;86.6;47.6;;13.08;30.66;172.2;;;;;;;4.86;;;;;0.75;0.02;1.146;1.84;1.06;0.02;0.01;;;4.9;55;8.2;12.02;664.6;;8.2;15.2;;9.9
09.05.1978 00:00;18;7.34;144;2.32;8.92;92.6;51.4;;11.74;31.62;217.4;;;;;;;4.26;;;;;0.35;0.13;1.326;0.96;0.47;0.01;0.01;;;4.52;58.4;7.4;13.26;760;;8.2;12.5;;12.6
24.05.1978 00:00;10.6;6.68;127;1.96;9.86;80.4;46;;10.68;28.74;180.8;;;;;;;6.5;;;;;1.45;0.08;0.866;1.988;0.65;0.01;0.01;;;4.18;65.4;7.7;13.48;701.8;;8.2;13.4;;15.2
06.06.1978 00:00;17;7.44;130.6;2.44;9.96;91.2;53.4;;11.7;32.62;142;;;;;;;1.984;;;;;0.1;0.174;0.92;1.48;0.01;0.01;;;;6.26;85.8;8;14.84;643.2;;8.2;16.5;;23
20.06.1978 00:00;24.4;6.7;135.4;2.18;10.5;84.8;55.6;;9.82;31.96;146.8;;;;;;;6.12;;;;;0.6;0.09;1.04;1.51;0.01;0.01;0.07;;;5.9;86.4;8.9;14.32;629.4;;7.7;20.7;;20.8
04.07.1978 00:00;11.6;6.78;134.2;2.24;9.38;92;50.8;;13;32.02;216;;;;;;;4.52;;;;;0.55;0.16;1.002;0.98;0.01;0.01;0.02;;;2.86;62.8;9.6;15.4;779.8;;7.3;9.7;;10.92
18.07.1978 00:00;16.4;7.34;140.4;2.68;9.66;91.6;52.4;;11.34;38.04;197.2;;;;;;;3.7;;;;;0.45;0.21;0.76;1.026;0.16;0.01;0.08;;;5.08;69;7.4;13.88;737.2;;7.8;9.5;;17.2
01.08.1978 00:00;4;7.26;141.4;2.22;8.64;99.6;47;;13.1;32.3;223.6;;;;;;;2.218;;;;;0.3;0.088;1.598;1.23;0.01;0.01;0.09;;;3.22;74.2;8.4;13.86;753;;7.8;11.3;;21
15.08.1978 00:00;7;8.22;142.6;2.36;10;93.2;52.2;;13.16;32.12;215.8;;;;;;;3.666;;;;;0.4;0.166;1.146;1.326;0.11;0.01;0.05;;;3.32;71.8;7.8;14.94;767.4;;7.8;9.7;;18.8
12.09.1978 00:00;8.4;7.42;143.8;2.24;8.6;99;51.2;;13.06;31.18;235.8;;;;;;;2.348;;;;;0.1;0.118;0.78;1.032;0.35;0.01;0.06;;;3.44;56.2;8.3;13.26;773.4;;7.8;9.5;;14.4
26.09.1978 00:00;10;7.8;148.8;2.4;9.2;95.6;50;;13;31.52;220;;;;;;;2.58;;;;;0.15;0.174;0.866;0.958;0.19;0.01;0.02;;;3.3;61;8.2;14.4;808.8;;8;10.5;;13.2
10.10.1978 00:00;4.4;7.2;140.2;2.28;9.4;88.4;52.2;;11.04;34.26;181.4;;;;;;;4.82;;;;;0.6;0.05;1.184;1.84;0.47;0.01;0.01;;;2.94;65.4;7.7;13.12;732;;8.2;8;;12.3
07.11.1978 00:00;7;7.22;140.2;2.16;8.82;87.2;47.6;;12.2;32.72;209.6;;;;;;;4.72;;;;;0.1;0.13;1.166;0.89;;0.01;0.01;;;2.72;56.8;9.1;14.12;758.8;;7.7;9.9;;8.6
21.11.1978 00:00;3.6;6.86;140;2.18;7.76;90.6;51.8;;11.96;31.32;242.8;;;;;;;6.06;;;;;0.1;0.068;2.058;1.246;1.45;0.02;0.04;;;3.26;60.2;8.5;11.68;806.4;;7.8;12.2;;5.5
05.12.1978 00:00;6.4;6.8;140;2.12;8.26;87.6;46;;11.96;27.54;189.2;;;;;;;5.07;;;;;0.1;0.092;1.346;1.22;;;0.01;;;3.22;56.4;7.8;12.32;801.6;;7.8;11.6;;2.5
27.03.1979 00:00;2.6;7.2;141.4;2.2;8.44;86.8;46.6;;11.76;29.2;152.6;;;;;;;5.44;;;;;0.3;0.14;1.68;0.928;5.66;0.04;0.05;;;2.4;68.6;6.8;16;719;;7.8;10.5;;3
10.04.1979 00:00;10;6.82;137.6;2.36;10.82;88.4;48.8;;11.9;28.16;235.4;;;;;;;5.96;;;;;0.1;0.08;0.806;2.208;2.28;0.04;0.01;;;3.98;55.6;5.9;11.76;829.2;;7.8;11.9;;6.3
24.04.1979 00:00;7;6.82;141.4;2.28;10.46;85.4;53.4;;13.4;32.72;199;;;;;;;5.7;;;;;0.65;0.08;1.166;2.228;2.48;0.02;0.01;;;3.48;59.8;7.1;13.9;759.8;;8.3;10.7;;9.6
08.05.1979 00:00;8.8;6.7;142.4;2.28;10.5;87.2;49.2;;12.32;32.7;218.2;;;;;;;6;;;;;0.1;0.09;0.8;1.928;2.67;0.01;0.01;;;4.02;53;6.7;14.44;774.2;;8.4;11.2;;9.3
22.05.1979 00:00;3.8;6.22;137.6;1.92;9.78;89.6;48.2;;9.94;31.58;205.6;;;;;;;5.68;;;;;0.15;0.07;1.82;1.948;0.76;0.02;0.01;;;3.12;78;6.7;13.06;729.2;;8.4;11.7;;16.7
19.06.1979 00:00;1.2;7.46;135.4;2.24;9.22;90.6;50.2;;11.6;25.96;206.4;;;;;;;4.432;;;;;0.8;0.12;1.056;0.918;0.96;0.02;0.04;;;3.1;79;6.3;13.26;780.6;;8;6.7;;19.1
03.07.1979 00:00;9.8;7.12;141.4;2.42;9.28;84;53.8;;12.92;32.72;167;;;;;;;3.212;;;;;0.7;0.11;0.746;0.918;0.26;0.02;0.07;;;2.68;52.2;7.2;15.08;682.2;;8.2;6.8;;18.7
17.07.1979 00:00;8;6.78;139;2.46;8.96;84.8;50.6;;12.84;30.72;216.8;;;;;;;4.52;;;;;0.1;0.16;0.78;0.98;0.39;0.02;;;;3.06;52.6;7;15.12;793.4;;8;9.8;;17
31.07.1979 00:00;10.2;7.04;128;2.22;8.98;82;49;;11.84;31.9;170.8;;;;;;;4.86;;;;;0.05;0.03;0.866;1.456;0.17;0.01;0.02;;;3.04;60;7.6;14.96;717.2;;8.4;12.6;;18.9
14.08.1979 00:00;15.6;6.68;133;2.18;10.32;87.4;54.2;;13.48;32.12;160.2;;;;;;;5.98;;;;;0.65;0.08;0.88;2.56;0.02;0.01;0.03;;;5.18;80;7.5;14.66;638.6;;8.7;13.3;;21
28.08.1979 00:00;8.4;7.86;145.2;2.26;9.66;84.4;49.4;;12.78;31.58;178.8;;;;;;;2.74;;;;;2.55;0.59;0.78;1.1;0.05;0.01;;;;2.72;51.2;8.9;15.1;757.2;;8.4;7.9;;17.3
11.09.1979 00:00;5.6;8.1;141.4;2.14;9.82;79.8;49.4;;12.66;30.54;152.2;;;;;;;3.2;;;;;1.15;0.58;1.12;1.09;0.17;0.01;0.49;;;2.68;64.6;8.2;15.16;626.8;;8.1;5.1;;17.9
25.09.1979 00:00;4.4;7.32;136.4;2.26;7.74;86.2;53.8;;11.72;30.14;154.8;;;;;;;3.978;;;;;1.3;0.08;1.584;1.244;0.58;0.02;;;;2.08;72.8;6.7;14.08;716.4;;8.12;7.5;;14.3
09.10.1979 00:00;3.6;7.38;140.2;2.36;10;84.8;50.8;;11.64;34.34;241.2;;;;;;;3.52;;;;;1;0.22;1.712;1.018;0.59;0.01;0.21;;;2.64;74.4;5.9;13.14;833.4;;8.2;10.6;;11
23.10.1979 00:00;7.2;7.04;140.2;2.3;9.4;87;45.2;;13.78;32.72;230;;;;;;;4.86;;;;;0.35;0.05;1.006;1.72;0.51;0.01;0.05;;;3.56;68.2;7.9;14.86;793;;7.9;11.6;;10.4
06.11.1979 00:00;8.2;7.26;137.6;2.34;8.44;97;53;;12.32;31.28;214;;;;;;;2.242;;;;;0.05;0.11;0.78;1.04;1.05;0.01;0.03;;;3.66;61.4;6.6;12.08;800.6;;8.3;11.1;;5
20.11.1979 00:00;2;6.24;140;2.24;6.64;89.4;49.2;;13.42;30.96;190;;;;;;;5.28;;;;;0.2;0.072;1.196;1.236;0.66;0.02;0.1;;;2.88;76;7;12.56;747.4;;7.8;10.3;;3.9
04.12.1979 00:00;3.2;6.88;141.2;2.24;9.12;89.6;51.8;;12.6;33.4;215;;;;;;;5.08;;;;;0.7;0.15;1.678;0.964;0.97;0.03;0.06;;;2.84;69.2;5.9;13.5;795.4;;7.4;11.1;;5.4
18.12.1979 00:00;4;6.92;138.8;2.24;8.94;93.2;48.2;;11.1;29.92;231.2;;;;;;;4.36;;;;;0.55;0.18;1.64;1.018;0.97;0.03;0.07;;;3.26;49.6;5.9;12.3;840.8;;7.7;12.4;;3.6
06.04.1982 00:00;7;6.56;132.8;2.3;9.44;84.2;49.8;;12.04;31.26;152.8;;;;;;;5.04;;;;;1.15;0.06;1.166;1.514;1.67;0.02;;;;4.62;72.2;6.4;13.7;560;;8.4;14.7;;10.1
13.04.1982 00:00;9.2;6.72;132.8;2.22;10.5;87.4;50.6;;12.96;31.26;157.8;;;;;;;5.96;;;;;1.85;0.09;0.84;1.796;1.71;0.02;0.05;;;4.62;72.2;6;13.6;530;;7.6;11;;6.9
20.04.1982 00:00;9;7;132.8;2.48;9.3;85.8;48.8;;13.34;31.26;147.6;;;;;;;3.032;;;;;1.45;0.1;0.8;1.232;2.06;0.02;0.03;;;3.96;72.2;5.2;13.2;580;;8.3;14.1;;8.4
27.04.1982 00:00;15.2;6.48;132.8;2.18;10.28;90.2;50.4;;11.14;31.26;166.4;;;;;;;6.04;;;;;1.05;0.08;1.02;2.248;0.9;0.02;0.02;;;4.62;72.2;5.2;13.5;570;;8.3;13;;9.6
04.05.1982 00:00;12;6.92;132.8;2.24;8.94;88.8;49.2;;10.54;31.26;154.4;;;;;;;4.36;;;;;0.9;0.18;1.112;1.054;0.6;0.02;0.02;;;4.62;72.2;5.9;13.4;520;;8.3;11.8;;9.6
11.05.1982 00:00;21.2;8.1;132.8;2.12;9.82;91.8;47.2;;12.68;31.88;167.8;;;;;;;2.7;;;;;1;0.78;1.02;1.018;0.83;0.02;0.1;;;4.62;69;5.8;13.3;560;;8.3;13.6;;12
25.05.1982 00:00;5.2;6.92;132.8;2.34;8.94;98.6;48.4;;13.62;31.32;178.2;;;;;;;4.36;;;;;0.2;0.18;1.12;1.054;0.31;0.02;0.1;;;4.62;72.2;6.1;12.2;550;;8.3;11.9;;17.1
01.06.1982 00:00;3.2;8.1;132.8;2.3;9.82;87.8;50.6;;13.38;27.7;165.6;;;;;;;2.86;;;;;0.31;0.48;1.68;1.368;0.22;0.02;0.06;;;3.96;72.2;7;12.2;590;;8.2;8.9;;19.7
08.06.1982 00:00;1.8;7.98;132.8;2.28;10.42;87.8;50;;13.38;27.7;167.8;;;;;;;2.2;;;;;0.85;0.29;1.056;1.054;0.18;0.02;0.06;;;4.62;72.2;6.6;14.9;540;;8.2;9.5;;22.3
15.06.1982 00:00;1.6;7.82;132.8;2.3;9.94;97.4;51;;13.4;31.66;171.2;;;;;;;2.2;;;;;1.45;0.3;1.056;1.054;0.42;0.02;0.08;;;4.62;72.2;5.7;15.2;540;;7.9;7.9;;17.2
22.06.1982 00:00;12.8;8.1;132.8;2.22;9.82;91.2;50.6;;12.64;31.32;173.4;;;;;;;2.7;;;;;0.85;0.58;1.16;1.054;0.5;0.02;0.37;;;4.62;72.2;5.8;14.5;580;;8.4;11.6;;17.5
29.06.1982 00:00;6.2;7;132.8;2.38;9.3;87.8;50.2;;13.38;27.7;172.6;;;;;;;3.032;;;;;0.85;0.1;1.02;1.232;0.44;0.02;0.08;;;4.62;72.2;6.2;13.8;560;;8;10;;18.4
06.07.1982 00:00;11.2;7.34;132.8;2.3;8.52;90;50.2;;12.9;27.7;172.6;;;;;;;3.7;;;;;0.3;0.2;1.006;1.054;0.44;0.02;0.11;;;4.62;72.2;6.6;13.8;560;;8.4;10.4;;18.4
13.07.1982 00:00;7.8;7.4;132.8;1.94;9.42;87.2;53.8;;10.5;27.7;135.4;;;;;;;2.36;;;;;0.3;0.14;0.966;1.21;0.13;0.02;0.07;;;3.96;72.2;6.5;13.7;600;;8.1;14.1;;22.6
20.07.1982 00:00;9.6;7.52;132.8;1.98;9.12;82.8;55.6;;10.6;27.7;132.2;;;;;;;2.252;;;;;0.15;0.256;0.874;1.088;0.06;0.02;0.2;;;3.96;72.2;6.2;14.9;580;;8.5;15.6;;23.2
27.07.1982 00:00;1;6.7;132.8;2.28;8.2;82.6;52.8;;11.7;27.7;149.8;;;;;;;2.39;;;;;0.3;0.106;1.196;1.236;0.13;0.02;0.03;;;4.62;72.2;7;14.8;530;;8;10.6;;22.3
03.08.1982 00:00;9.6;7.52;132.8;2.32;9.12;80.6;49;;11.78;27.7;153;;;;;;;2.252;;;;;0.45;0.256;0.874;1.088;0.05;0.02;0.13;;;3.96;72.2;7.9;16;580;;8.2;9.7;;22.5
